AADFYear,CP,Estimation_method,Estimation_method_detailed,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_km,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
"2013","70354","Estimated","Estimated using previous year's AADF on this link","North East","Newcastle upon Tyne","A167M","PM","424850","565450","B1318","B1318",".20",".12000000000000000","0","219","42948","225","6163","551","145","218","12","70","76","1072","50627"
"2013","70355","Estimated","Estimated using previous year's AADF on this link","North East","North Tyneside","A189","PA","426220","571000","A188","A1056","1.60",".99000000000000000","155","138","21990","70","2248","276","38","31","13","54","34","446","24892"
"2013","70356","Estimated","Estimated using previous year's AADF on this link","North East","North Tyneside","A193","PA","433150","567418","A19(T)","A187",".30",".19000000000000000","91","192","18666","149","3680","438","148","167","19","136","213","1121","23808"
"2013","70357","Estimated","Estimated from nearby links","North East","Sunderland","A1(M)","TM","428700","554580","LA Boundary","A195",".20",".12000000000000000","0","84","17417","39","2544","317","84","124","17","236","209","987","21071"
"2013","70361","Counted","Manual count","North East","Redcar and Cleveland","A174","PA","464150","520490","A1085","A173","2.70","1.68000000000000000","36","71","9664","107","1415","150","54","27","5","70","47","355","11611"
"2013","73327","Estimated","Estimated using previous year's AADF on this link","North East","Darlington","A1(M)","TM","428950","521580","LA Boundary","LA Boundary",".90",".56000000000000000","0","112","35355","253","3546","1136","218","258","247","1584","1901","5344","44610"
"2013","73328","Estimated","Estimated using previous year's AADF on this link","North East","Durham","A1(M)","TM","428553","521150","59/A167","LA Boundary",".30",".19000000000000000","0","112","35355","253","3546","1136","218","258","247","1584","1901","5344","44610"
"2013","73329","Counted","Dependent on a neighbouring counted link","North East","Durham","A167","PA","428538","520955","LA Boundary","A1M",".30",".19000000000000000","86","154","14630","246","2681","423","150","245","99","254","223","1394","19105"
"2013","73330","Estimated","Estimated using previous year's AADF on this link","North East","Durham","A1(M)","TM","428343","520885","LA Boundary","59/A167",".40",".25000000000000000","0","154","35469","232","6273","1358","244","197","267","1742","2242","6050","48178"
"2013","73331","Estimated","Estimated using previous year's AADF on this link","North East","Durham","A6072","PA","423420","525000","LA Boundary","B6282","1.10",".68000000000000000","27","69","9314","79","1782","223","48","67","9","79","51","477","11720"
"2013","73332","Estimated","Estimated using previous year's AADF on this link","North East","Darlington","A68","PA","420742","523659","B6275","LA Boundary",".20",".12000000000000000","5","79","5397","13","1209","152","43","31","10","59","83","377","7075"
"2013","73333","Estimated","Estimated using previous year's AADF on this link","North East","Darlington","A67","PA","420500","516070","LA Boundary","B6275","1.60",".99000000000000000","10","44","5485","87","951","127","34","47","10","29","63","310","6877"
"2013","73432","Estimated","Estimated using previous year's AADF on this link","North East","Durham","A66","TA","407000","513770","B6277","LA Boundary","5.70","3.54000000000000000","0","102","10248","132","2035","450","145","178","75","597","1207","2652","15169"
"2013","73433","Estimated","Estimated using previous year's AADF on this link","North East","Durham","A19","TA","444299","534116","LA Boundary","A179",".40",".25000000000000000","0","239","39115","170","9059","1277","288","193","272","1193","1251","4475","53058"
"2013","73434","Estimated","Estimated using previous year's AADF on this link","North East","Durham","A179","PA","444414","534281","A19","LA Boundary",".50",".31000000000000000","7","56","12218","39","1770","247","101","100","13","120","136","716","14799"
"2013","73435","Estimated","Estimated using previous year's AADF on this link","North East","Hartlepool","A1086","PA","448150","536150","King Oswy Road roundabout","LA Boundary","1.40",".87000000000000000","26","92","8584","143","1067","103","14","5","5","4","4","134","10020"
"2013","73436","Estimated","Estimated using previous year's AADF on this link","North East","Durham","A1018","PA","440430","551000","A19","LA Boundary","2.30","1.43000000000000000","2","26","7821","37","1465","214","23","35","8","74","52","406","9755"
"2013","73437","Counted","Dependent on a neighbouring counted link","North East","Durham","A19","TA","440070","550030","A1018","LA Boundary",".80",".50000000000000000","0","154","38377","133","7074","1334","101","132","100","207","1855","3729","49466"
"2013","73438","Counted","Dependent on a neighbouring counted link","North East","Sunderland","A690","PA","433320","547910","LA Boundary","B1284","1.80","1.12000000000000000","14","95","22326","182","3805","317","68","146","76","144","199","950","27357"
"2013","73440","Counted","Manual count","North East","Durham","A183","PA","431500","551800","A1052","LA Boundary","1.70","1.06000000000000000","105","99","11133","198","1777","141","34","67","15","15","13","284","13492"
"2013","73441","Counted","Dependent on a neighbouring counted link","North East","Gateshead","A1(M)","TM","428362","554391","LA Boundary","64/A195",".40",".25000000000000000","0","279","74139","329","12804","1900","545","650","217","610","3033","6956","94507"
"2013","73442","Estimated","Estimated using previous year's AADF on this link","North East","Durham","A167","PA","427366","553258","LA Boundary","A693","1.30",".81000000000000000","156","70","8973","335","2358","288","56","32","11","47","63","497","12233"
"2013","73517","Estimated","Estimated from nearby links","North East","Gateshead","A1(M)","TM","428482","554571","A1M","LA Boundary",".50",".31000000000000000","0","84","17417","39","2544","317","84","124","17","236","209","987","21071"
"2013","73518","Estimated","Estimated using previous year's AADF on this link","North East","Gateshead","A194","TM","428370","556365","A194M merge","LA Boundary",".30",".19000000000000000","0","149","16234","34","3699","539","167","268","43","419","221","1656","21773"
"2013","73519","Estimated","Estimated using previous year's AADF on this link","North East","Gateshead","A194","TM","430164","559898","LA Boundary","A195",".40",".25000000000000000","0","203","30271","97","4890","1241","66","310","16","99","919","2651","38112"
"2013","73520","Estimated","Estimated using previous year's AADF on this link","North East","Gateshead","A195","PA","430360","559950","LA Boundary","A194M",".10",".06000000000000000","41","42","7154","250","1544","211","35","35","2","57","34","373","9364"
"2013","73521","Counted","Dependent on a neighbouring counted link","North East","South Tyneside","A194","TM","431109","561289","LA Boundary","A195",".10",".06000000000000000","0","153","31187","94","5592","772","194","289","80","236","643","2214","39240"
"2013","73522","Counted","Manual count","North East","Gateshead","A184","PA","425420","563430","A184 split","A167",".20",".12000000000000000","17","59","14673","1107","2318","383","58","20","8","49","77","596","18752"
"2013","73523","Counted","Dependent on a neighbouring counted link","North East","Newcastle upon Tyne","A167","PA","425250","563890","LA Boundary","A167M",".30",".19000000000000000","308","360","48285","943","6774","705","122","73","36","47","154","1137","57499"
"2013","73524","Counted","Dependent on a neighbouring counted link","North East","Newcastle upon Tyne","A189","PA","424355","563325","LA Boundary","A695",".60",".37000000000000000","116","293","28060","797","4312","527","119","164","28","26","85","948","34409"
"2013","73525","Counted","Dependent on a neighbouring counted link","North East","Newcastle upon Tyne","A695","PA","419978","563706","LA Boundary","A69",".20",".12000000000000000","39","147","32495","285","5299","501","192","256","5","107","158","1219","39445"
"2013","73526","Counted","Dependent on a neighbouring counted link","North East","Newcastle upon Tyne","A1","TA","419450","564180","LA Boundary","A6085/A1 merge  (Bell's Close)",".80",".50000000000000000","0","321","55160","178","10788","1076","312","177","199","256","1807","3828","70275"
"2013","73620","Estimated","Estimated using previous year's AADF on this link","North East","Stockton-on-Tees","A178","PA","450650","524590","A1185","LA Boundary","1.80","1.12000000000000000","19","43","4860","43","1151","200","35","132","9","32","90","498","6595"
"2013","73621","Estimated","Estimated using previous year's AADF on this link","North East","Stockton-on-Tees","A689","PA","443930","526400","LA Boundary","A19","1.60",".99000000000000000","5","92","12842","32","2940","394","150","265","14","278","598","1699","17606"
"2013","73622","Counted","Dependent on a neighbouring counted link","North East","Hartlepool","A19","TA","445300","527270","LA Boundary","A19 split",".60",".37000000000000000","1","77","36040","121","6743","1030","125","142","150","719","1393","3558","46539"
"2013","73623","Estimated","Estimated using previous year's AADF on this link","North East","Stockton-on-Tees","A19","TA","445355","526790","LA Boundary","LA Boundary",".30",".19000000000000000","1","3","2040","17","546","100","26","59","4","35","87","310","2916"
"2013","73624","Estimated","Estimated using previous year's AADF on this link","North East","Hartlepool","A19","TA","445450","526370","LA Boundary","LA Boundary",".60",".37000000000000000","1","3","2040","17","546","100","26","59","4","35","87","310","2916"
"2013","73625","Estimated","Estimated using previous year's AADF on this link","North East","Stockton-on-Tees","A19","TA","445580","526070","A1185","LA Boundary",".10",".06000000000000000","1","3","2040","17","546","100","26","59","4","35","87","310","2916"
"2013","73626","Counted","Dependent on a neighbouring counted link","North East","Stockton-on-Tees","A689","PA","445683","526047","A689 Wolviston Roundabout","LA Boundary",".30",".19000000000000000","12","96","19396","122","3234","502","115","163","66","220","451","1517","24365"
"2013","73627","Counted","Dependent on a neighbouring counted link","North East","Hartlepool","A1185","PA","446600","526140","LA Boundary","LA Boundary",".90",".56000000000000000","10","44","3577","1","703","155","94","213","24","220","184","889","5215"
"2013","73628","Estimated","Estimated using previous year's AADF on this link","North East","Stockton-on-Tees","A1185","PA","445870","525960","A689 Wolviston Roundabout","LA Boundary",".70",".43000000000000000","8","54","8280","117","1473","220","90","225","11","209","406","1162","11087"
